********************************************************************************
SetName: JLAB_NC_5GEV_ED
Author: A.J. Hasenack
Date: 2023-12-04
CodesUsed: https://github.com/NNPDF/yadism
TheoryInput: theory_800
PDFset: NNPDF40_nnlo_pch_as_01180
Warnings: F1 normalization for JLAB_NC_5GEV_ED
********************************************************************************
4.225599914620539  0.0
4.007963790962386  0.0
3.860411739041188  0.0
3.781823593218208  0.0
3.913193392473816  0.0
3.8650262353385365  0.0
3.814446637999284  0.0
3.839882196665865  0.0
4.051452449378861  0.0
4.043459933947773  0.0
4.042182136388221  0.0
4.118415067800581  0.0
4.383338504917686  0.0
4.451075724624522  0.0
4.477543902478238  0.0
4.494970086682124  0.0
4.6603210584361  0.0
5.037896602441878  0.0
5.0797415886422606  0.0
5.136090398572575  0.0
5.227906475719553  0.0
5.514927289730819  0.0
5.834988566115257  0.0
5.907772498663337  0.0
6.004994278497188  0.0
6.148866583737684  0.0
6.277016824754496  0.0
6.89615408388128  0.0
7.00851731610602  0.0
7.1757452061253915  0.0
7.3715849303868355  0.0
7.561794540279254  0.0
7.90714290498492  0.0
8.311172318476855  0.0
8.515389429828351  0.0
8.771303053697492  0.0
9.100371262480857  0.0
9.365558560747619  0.0
9.79671079334276  0.0
10.537802032385548  0.0
10.933992466853702  0.0
11.461845385828704  0.0
12.046566731853881  0.0
12.590890057146646  0.0
