********************************************************************************
SetName: E155_NC_9GEV_EP
Author: A.J. Hasenack
Date: 2023-12-11
CodesUsed: https://github.com/NNPDF/yadism
TheoryInput: theory_800
PDFset: NNPDF40_nnlo_pch_as_01180
Warnings: F1 normalization for E155_NC_9GEV_EP
********************************************************************************
5.486607256763987  0.0
7.015062261945053  0.0
8.147978214631152  0.0
9.173355392161369  0.0
56.681168321038484  0.0
80.5450268232503  0.0
4.531357250356563  0.0
3.9784828174095175  0.0
3.6439722872697575  0.0
3.317804356263488  0.0
3.370131792731968  0.0
3.139969471472903  0.0
3.177064805452335  0.0
3.046843469885705  0.0
2.9790297481981276  0.0
3.140012168350863  0.0
3.092289688135053  0.0
3.0806307354362197  0.0
3.3501644664196926  0.0
3.415687490486524  0.0
3.4737714070653345  0.0
4.118821160033333  0.0
4.390398861219841  0.0
4.60693235566303  0.0
